metabolite	HMDB_ID	reaction	gene	direction
Sucrose	HMDB0000258	Sucrose → 6-[(6-{[3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy}-3,4,5-trihydroxyoxan-2-yl)methoxy]-3,4,5-trihydroxyoxane-2-carboxylic acid	Ugt1a1[Enzyme]	substrate
Sucrose	HMDB0000258	Sucrose → 6-[(6-{[3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy}-4,5-dihydroxy-2-(hydroxymethyl)oxan-3-yl)oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid	Ugt1a1[Enzyme]	substrate
Sucrose	HMDB0000258	Sucrose → 6-{[3,4-dihydroxy-5-(hydroxymethyl)-2-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}oxolan-2-yl]methoxy}-3,4,5-trihydroxyoxane-2-carboxylic acid	Ugt1a1[Enzyme]	substrate
Sucrose	HMDB0000258	Sucrose → 6-{[3,4-dihydroxy-5-(hydroxymethyl)-5-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}oxolan-2-yl]methoxy}-3,4,5-trihydroxyoxane-2-carboxylic acid	Ugt1a1[Enzyme]	substrate
Sucrose	HMDB0000258	Sucrose → [4-hydroxy-2,5-bis(hydroxymethyl)-2-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}oxolan-3-yl]oxidanesulfonic acid	Sult2b1[Enzyme]	substrate
Sucrose	HMDB0000258	Sucrose → [4-hydroxy-2,5-bis(hydroxymethyl)-5-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}oxolan-3-yl]oxidanesulfonic acid	Sult2b1[Enzyme]	substrate
Sucrose	HMDB0000258	Sucrose → {[3,4-dihydroxy-5-(hydroxymethyl)-2-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}oxolan-2-yl]methoxy}sulfonic acid	Sult2b1[Enzyme]	substrate
Sucrose	HMDB0000258	Sucrose → {[3,4-dihydroxy-5-(hydroxymethyl)-5-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}oxolan-2-yl]methoxy}sulfonic acid	Sult2b1[Enzyme]	substrate
Sulfite	HMDB0000240	3-Mercaptopyruvic acid + Sulfite → Thiosulfate + Pyruvic acid	Mpst[Enzyme]; Tst[Unknown]	substrate
Sulfite	HMDB0000240	Sulfite + Oxygen + Water → Oat gum + Hydrogen peroxide	Suox[Unknown]	substrate
Sulfite	HMDB0000240	Thiosulfate + Hydrogen cyanide → Sulfite + Thiocyanate	Mpst[Enzyme]; Tst[Unknown]	product
Superoxide	HMDB0002168	3-Hydroxyanthranilic acid + Oxygen → Cinnavalininate + Superoxide + Hydrogen peroxide + Hydrogen Ion	Cat[Unknown]	product
Superoxide	HMDB0002168	Superoxide + Hydrogen Ion → Oxygen + Hydrogen peroxide	Sod2[Unknown]; Sod1[Unknown]; Sod3[Unknown]	substrate
Taurine	HMDB0000251	(5-L-Glutamyl)-peptide + Taurine → Peptide + 5-L-Glutamyl-taurine	Ggt1[Enzyme]; Ggt7[Enzyme]; Ggt6[Enzyme]; Ggt5[Enzyme]	substrate
Taurine	HMDB0000251	Chenodeoxycholoyl-CoA + Taurine → Taurochenodesoxycholic acid + Coenzyme A	Baat[Enzyme]	substrate
Taurine	HMDB0000251	Choloyl-CoA + Taurine → Coenzyme A + Taurocholic acid	Baat[Enzyme]	substrate
Taurine	HMDB0000251	Cysteic acid → Taurine + Carbon dioxide	Gad2[Enzyme]; Gad1[Enzyme]; Csad[Enzyme]	product
Taurochenodesoxycholic acid	HMDB0000951	Chenodeoxycholoyl-CoA + Taurine → Taurochenodesoxycholic acid + Coenzyme A	Baat[Enzyme]	product
Taurochenodesoxycholic acid	HMDB0000951	Taurochenodesoxycholic acid + NADPH + Oxygen → Taurohyocholate + NADP + Water	Cyp3a59[Unknown]; Cyp3a13[Unknown]; Cyp3a57[Unknown]; Cyp3a11[Unknown]; Cyp3a44[Unknown]; Cyp3a25[Unknown]; Cyp3a41a[Unknown]	substrate
Taurocholic acid	HMDB0000036	Choloyl-CoA + Taurine → Coenzyme A + Taurocholic acid	Baat[Enzyme]	product
Taurolithocholic acid 3-sulfate	HMDB0002580	Phosphoadenosine phosphosulfate + Lithocholyltaurine → Adenosine 3&#39;,5&#39;-diphosphate + Taurolithocholic acid 3-sulfate	Sult2a5[Enzyme]; Sult2a8[Enzyme]; Sult2a3[Enzyme]; Sult2a6[Enzyme]; Sult2a1[Enzyme]; Sult2a2[Enzyme]	product
Testosterone	HMDB0000234	5b-Dihydrotestosterone + NADP → Testosterone + NADPH + Hydrogen Ion	Akr1d1[Enzyme]	product
Testosterone	HMDB0000234	Dihydrotestosterone + Acceptor → Testosterone + Reduced acceptor	Srd5a2[Enzyme]; Srd5a1[Enzyme]; Srd5a3[Enzyme]	product
Testosterone	HMDB0000234	Testosterone + Hydrogen Ion + NADH → 5-Androstenediol + NAD	Hsd3b8[Unknown]; Hsd3b1[Unknown]; Hsd3b6[Unknown]; Hsd3b9[Unknown]; Hsd3b2[Unknown]; Hsd3b3[Unknown]; Hsd3b5[Unknown]; Hsd3b4[Unknown]; Hsd3b8[Unknown]; Hsd3b1[Unknown]; Hsd3b6[Unknown]; Hsd3b9[Unknown]; Hsd3b2[Unknown]; Hsd3b3[Unknown]; Hsd3b5[Unknown]; Hsd3b4[Unknown]	substrate
Testosterone	HMDB0000234	Testosterone + NAD → Androstenedione + NADH	Akr1c19[Unknown]; Akr1c12[Unknown]; Akr1c13[Unknown]; Akr1cl[Unknown]; Akr1c6[Unknown]; Akr1c20[Unknown]; Akr1c14[Unknown]; Akr1c21[Unknown]; Akr1c18[Unknown]; Hsd17b2[Unknown]; H2-Ke6[Unknown]; Hsd17b6[Unknown]	substrate
Testosterone	HMDB0000234	Testosterone + NAD → Androstenedione + NADH + Hydrogen Ion	Hsd17b2[Unknown]; H2-Ke6[Unknown]; Hsd17b6[Unknown]	substrate
Testosterone	HMDB0000234	Testosterone + NADP → Androstenedione + NADPH	Akr1c19[Unknown]; Akr1c12[Unknown]; Akr1c13[Unknown]; Akr1cl[Unknown]; Akr1c6[Unknown]; Akr1c20[Unknown]; Akr1c14[Unknown]; Akr1c21[Unknown]; Akr1c18[Unknown]; Hsd17b3[Enzyme]	substrate
Testosterone	HMDB0000234	Testosterone + NADP → Androstenedione + NADPH + Hydrogen Ion	Hsd17b3[Enzyme]	substrate
Testosterone	HMDB0000234	Testosterone + Uridine diphosphate glucuronic acid → Testosterone glucuronide + Uridine 5&#39;-diphosphate	Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt1a5[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt2b1[Enzyme]; Ugt2b38[Enzyme]; Ugt2b35[Enzyme]; Ugt2b36[Enzyme]; Ugt2b5[Enzyme]; Ugt2b37[Enzyme]; Ugt2a1[Enzyme]; Ugt1a1[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt1a2[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt2b1[Enzyme]; Ugt2b38[Enzyme]; Ugt2b35[Enzyme]; Ugt2b36[Enzyme]; Ugt2b5[Enzyme]; Ugt2b37[Enzyme]; Ugt1a6b[Enzyme]; Ugt1a2[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt2a3[Enzyme]	substrate
Testosterone glucuronide	HMDB0003193	Testosterone + Uridine diphosphate glucuronic acid → Testosterone glucuronide + Uridine 5&#39;-diphosphate	Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt1a5[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt2b1[Enzyme]; Ugt2b38[Enzyme]; Ugt2b35[Enzyme]; Ugt2b36[Enzyme]; Ugt2b5[Enzyme]; Ugt2b37[Enzyme]; Ugt2a1[Enzyme]; Ugt1a1[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt1a2[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt2b1[Enzyme]; Ugt2b38[Enzyme]; Ugt2b35[Enzyme]; Ugt2b36[Enzyme]; Ugt2b5[Enzyme]; Ugt2b37[Enzyme]; Ugt1a6b[Enzyme]; Ugt1a2[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt2a3[Enzyme]	product
Tetracosahexaenoyl CoA	HMDB0006243	Tetracosahexaenoyl CoA + FAD → Trans-2-all-cis-6,9,12,15,18,21-tetracosaheptaenoyl-CoA + FADH	Acox1[Unknown]; Acox3[Unknown]	substrate
Tetradecanoyl-CoA	HMDB0001521	Tetradecanoyl-CoA + Acetyl-CoA → Coenzyme A + 3-Oxohexadecanoyl-CoA	Acaa2[Enzyme]; Acaa1a[Enzyme]; Acaa1b[Enzyme]; Hadhb[Enzyme]	substrate
Tetradecanoyl-CoA	HMDB0001521	Tetradecanoyl-CoA + FAD → (2E)-Tetradecenoyl-CoA + FADH	Acadl[Unknown]; Acadm[Unknown]; Acox1[Unknown]; Acox3[Unknown]	substrate
Tetradecanoyl-CoA	HMDB0001521	Tetradecanoyl-CoA + NADP → (2E)-Tetradecenoyl-CoA + NADPH + Hydrogen Ion	Mecr[Unknown]	substrate
Tetradecanoyl-CoA	HMDB0001521	Tetradecanoyl-CoA + glycylpeptide → Coenzyme A + N-tetradecanoylglycylpeptide	Nmt1[Enzyme]; Nmt2[Enzyme]	substrate
Tetrahydrobiopterin	HMDB0000027	4a-Carbinolamine tetrahydrobiopterin + NADH + Hydrogen Ion → Tetrahydrobiopterin + NAD	Qdpr[Unknown]	product
Tetrahydrobiopterin	HMDB0000027	4a-Carbinolamine tetrahydrobiopterin + NADPH + Hydrogen Ion → Tetrahydrobiopterin + NADP	Qdpr[Unknown]	product
Tetrahydrobiopterin	HMDB0000027	L-Phenylalanine + Tetrahydrobiopterin + Oxygen → L-Tyrosine + 4a-Hydroxytetrahydrobiopterin	Pah[Enzyme]	substrate
Tetrahydrobiopterin	HMDB0000027	L-Tryptophan + Tetrahydrobiopterin + Oxygen → 5-Hydroxy-L-tryptophan + 4a-Hydroxytetrahydrobiopterin	Tph1[Enzyme]; Tph2[Enzyme]	substrate
Tetrahydrobiopterin	HMDB0000027	L-Tyrosine + Tetrahydrobiopterin + Oxygen → L-Dopa + 4a-Hydroxytetrahydrobiopterin	Th[Enzyme]	substrate
Tetrahydrobiopterin	HMDB0000027	Tetrahydrobiopterin + L-Phenylalanine + Oxygen → 4a-Carbinolamine tetrahydrobiopterin + L-Tyrosine + Water	Pah[Enzyme]	substrate
Tetrahydrobiopterin	HMDB0000027	Tetrahydrobiopterin + L-Tryptophan + Oxygen → 5-Hydroxy-L-tryptophan + 4a-Carbinolamine tetrahydrobiopterin + Water	Tph1[Enzyme]; Tph2[Enzyme]	substrate
Tetrahydrobiopterin	HMDB0000027	Tetrahydrobiopterin + L-Tyrosine + Oxygen → L-Dopa + 4a-Carbinolamine tetrahydrobiopterin + Water	Th[Enzyme]	substrate
Tetrahydrobiopterin	HMDB0000027	Tetrahydrobiopterin + NADP → 6-Lactoyltetrahydropterin + NADPH + Hydrogen Ion	Spr[Enzyme]	substrate
Tetrahydrobiopterin	HMDB0000027	Tetrahydrobiopterin + NADP → Dyspropterin + NADPH	Spr[Enzyme]	substrate
Tetrahydrodeoxycorticosterone	HMDB0000879	5alpha-Dihydrodeoxycorticosterone + NADPH + Hydrogen Ion → Tetrahydrodeoxycorticosterone + NADP	Akr1c19[Unknown]; Akr1c12[Unknown]; Akr1c13[Unknown]; Akr1cl[Unknown]; Akr1c6[Unknown]; Akr1c20[Unknown]; Akr1c14[Unknown]; Akr1c21[Unknown]; Akr1c18[Unknown]; Akr1c19[Unknown]; Akr1c12[Unknown]; Akr1c13[Unknown]; Akr1cl[Unknown]; Akr1c6[Unknown]; Akr1c20[Unknown]; Akr1c14[Unknown]; Akr1c21[Unknown]; Akr1c18[Unknown]; Akr1c19[Unknown]; Akr1c12[Unknown]; Akr1c13[Unknown]; Akr1cl[Unknown]; Akr1c6[Unknown]; Akr1c20[Unknown]; Akr1c14[Unknown]; Akr1c21[Unknown]; Akr1c18[Unknown]	product
Tetrahydrofolic acid	HMDB0001846	10-Formyltetrahydrofolate + AICAR → Tetrahydrofolic acid + Phosphoribosyl formamidocarboxamide	Atic[Enzyme]	product
Tetrahydrofolic acid	HMDB0001846	10-Formyltetrahydrofolate + Glycineamideribotide → Tetrahydrofolic acid + 5&#39;-Phosphoribosyl-N-formylglycinamide	Gart[Enzyme]	product
Tetrahydrofolic acid	HMDB0001846	10-Formyltetrahydrofolate + Glycineamideribotide → Tetrahydrofolic acid + N(2)-formyl-N(1)-(5-phospho-D-ribosyl)glycinamide	Gart[Enzyme]	product
Tetrahydrofolic acid	HMDB0001846	10-Formyltetrahydrofolate + L-methionyl-tRNA(fMet) → Tetrahydrofolic acid + N-formylmethionyl-tRNA(fMet)	Mtfmt[Enzyme]	product
Tetrahydrofolic acid	HMDB0001846	10-Formyltetrahydrofolate + NADP + Water → Tetrahydrofolic acid + CO(2) + NADPH	Aldh1l1[Enzyme]; Aldh1l2[Enzyme]	product
Tetrahydrofolic acid	HMDB0001846	10-Formyltetrahydrofolate + NADP + Water → Tetrahydrofolic acid + Carbon dioxide + NADPH + Hydrogen Ion	Aldh1l1[Enzyme]; Aldh1l2[Enzyme]	product
Tetrahydrofolic acid	HMDB0001846	5,10-Methylene-THF + Glycine + Water → Tetrahydrofolic acid + L-Serine	Shmt2[Enzyme]; Shmt1[Enzyme]	product
Tetrahydrofolic acid	HMDB0001846	5-Formiminotetrahydrofolic acid + L-Glutamic acid → Tetrahydrofolic acid + Formiminoglutamic acid	Ftcd[Enzyme]; Ftcd[Enzyme]	product
Tetrahydrofolic acid	HMDB0001846	5-Methyltetrahydrofolic acid + Homocysteine → Tetrahydrofolic acid + L-Methionine	Mtr[Unknown]	product
Tetrahydrofolic acid	HMDB0001846	Adenosine triphosphate + Formic acid + Tetrahydrofolic acid → ADP + Phosphate + 10-Formyltetrahydrofolate	Mthfd1[Enzyme]; Mthfd1l[Enzyme]	substrate
Tetrahydrofolic acid	HMDB0001846	Adenosine triphosphate + Tetrahydrofolic acid + L-Glutamic acid → ADP + Phosphate + Tetrahydrofolyl-[Glu](2)	Fpgs[Enzyme]	substrate
Tetrahydrofolic acid	HMDB0001846	Folinic acid + L-Glutamic acid → Tetrahydrofolic acid + N-Formyl-L-glutamic acid	Ftcd[Enzyme]; Ftcd[Enzyme]	product
Tetrahydrofolic acid	HMDB0001846	Glycine + Tetrahydrofolic acid + NAD → 5,10-Methylene-THF + Ammonia + Carbon dioxide + NADH + Hydrogen Ion	Amt[Enzyme]; Gcsh[Enzyme]	substrate
Tetrahydrofolic acid	HMDB0001846	Glycineamideribotide + 5,10-Methenyltetrahydrofolic acid + Water → 5&#39;-Phosphoribosyl-N-formylglycinamide + Tetrahydrofolic acid	Gart[Enzyme]	product
Tetrahydrofolic acid	HMDB0001846	L-Methionyl-tRNA + 10-Formyltetrahydrofolate → Tetrahydrofolic acid + N-Formylmethionyl-tRNA	Mtfmt[Enzyme]	product
Tetrahydrofolic acid	HMDB0001846	S-Aminomethyldihydrolipoylprotein + Tetrahydrofolic acid → Dihydrolipoylprotein + 5,10-Methylene-THF + Ammonia	Amt[Enzyme]	substrate
Tetrahydrofolic acid	HMDB0001846	Serotonin + 5-Methyltetrahydrofolic acid → 5-Methoxytryptamine + Tetrahydrofolic acid	Hemk1[Unknown]; Mettl2[Unknown]; Mettl6[Unknown]	product
Tetrahydrofolic acid	HMDB0001846	Tetrahydrofolic acid + NAD → Dihydrofolic acid + NADH + Hydrogen Ion	Dhfr[Enzyme]	substrate
Tetrahydrofolic acid	HMDB0001846	Tetrahydrofolic acid + NAD → Folic acid + NADH + Hydrogen Ion	Dhfr[Enzyme]	substrate
Tetrahydrofolic acid	HMDB0001846	Tetrahydrofolic acid + NADP → Dihydrofolic acid + NADPH	Dhfr[Enzyme]	substrate
Tetrahydrofolic acid	HMDB0001846	Tetrahydrofolic acid + NADP → Dihydrofolic acid + NADPH + Hydrogen Ion	Dhfr[Enzyme]	substrate
Tetrahydrofolic acid	HMDB0001846	Tetrahydrofolic acid + NADP → Folic acid + NADPH + Hydrogen Ion	Dhfr[Enzyme]	substrate
Tetrahydrofolic acid	HMDB0001846	Tetrahydrofolyl-[Glu](2) +  → Tetrahydrofolic acid + 	Ggh[Enzyme]	product
Tetrahydrofolic acid	HMDB0001846	[Protein]-S(8)-aminomethyldihydrolipoyllysine + Tetrahydrofolic acid → [protein]-dihydrolipoyllysine + 5,10-Methylene-THF + Ammonia	Amt[Enzyme]	substrate
Thiamine	HMDB0000235	Adenosine triphosphate + Thiamine → Adenosine monophosphate + Thiamine pyrophosphate	Tpk1[Enzyme]	substrate
Thiamine monophosphate	HMDB0002666	Thiamine pyrophosphate + Water → Thiamine monophosphate + Phosphate	Ntpcr[Enzyme]	product
Thiamine pyrophosphate	HMDB0001372	2-(a-Hydroxyethyl)thiamine diphosphate + Enzyme N6-(lipoyl)lysine → [Dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine + Thiamine pyrophosphate	Pdhb[Enzyme]; Pdha1[Enzyme]; Pdha2[Enzyme]	product
Thiamine pyrophosphate	HMDB0001372	2-Methyl-1-hydroxybutyl-ThPP + Enzyme N6-(lipoyl)lysine → [Dihydrolipoyllysine-residue (2-methylpropanoyl)transferase] S-(2-methylbutanoyl)dihydrolipoyllysine + Thiamine pyrophosphate	Bckdhb[Enzyme]; Bckdha[Unknown]	product
Thiamine pyrophosphate	HMDB0001372	2-Methyl-1-hydroxypropyl-ThPP + Enzyme N6-(lipoyl)lysine → [Dihydrolipoyllysine-residue (2-methylpropanoyl)transferase] S-(2-methylpropanoyl)dihydrolipoyllysine + Thiamine pyrophosphate	Bckdhb[Enzyme]; Bckdha[Unknown]	product
Thiamine pyrophosphate	HMDB0001372	3-Carboxy-1-hydroxypropylthiamine diphosphate + Enzyme N6-(lipoyl)lysine → [Dihydrolipoyllysine-residue succinyltransferase] S-succinyldihydrolipoyllysine + Thiamine pyrophosphate	Ogdh[Enzyme]; Ogdhl[Enzyme]	product
Thiamine pyrophosphate	HMDB0001372	3-Methyl-1-hydroxybutyl-ThPP + Enzyme N6-(lipoyl)lysine → [Dihydrolipoyllysine-residue (2-methylpropanoyl)transferase] S-(3-methylbutanoyl)dihydrolipoyllysine + Thiamine pyrophosphate	Bckdhb[Enzyme]; Bckdha[Unknown]	product
Thiamine pyrophosphate	HMDB0001372	3-Methyl-2-oxovaleric acid + Thiamine pyrophosphate → 2-Methyl-1-hydroxybutyl-ThPP + Carbon dioxide	Bckdhb[Enzyme]; Bckdha[Unknown]	substrate
Thiamine pyrophosphate	HMDB0001372	Adenosine triphosphate + Thiamine pyrophosphate → ADP + Thiamine triphosphate	Tpk1[Enzyme]	substrate
Thiamine pyrophosphate	HMDB0001372	Adenosine triphosphate + Thiamine → Adenosine monophosphate + Thiamine pyrophosphate	Tpk1[Enzyme]	product
Thiamine pyrophosphate	HMDB0001372	Ketoleucine + Thiamine pyrophosphate → 3-Methyl-1-hydroxybutyl-ThPP + Carbon dioxide	Bckdhb[Enzyme]; Bckdha[Unknown]	substrate
Thiamine pyrophosphate	HMDB0001372	Oxoglutaric acid + Thiamine pyrophosphate → 3-Carboxy-1-hydroxypropylthiamine diphosphate + Carbon dioxide	Ogdh[Enzyme]; Ogdhl[Enzyme]	substrate
Thiamine pyrophosphate	HMDB0001372	Pyruvic acid + Thiamine pyrophosphate → 2-(a-Hydroxyethyl)thiamine diphosphate + Carbon dioxide	Pdhb[Enzyme]; Pdha1[Enzyme]; Pdha2[Enzyme]	substrate
Thiamine pyrophosphate	HMDB0001372	Thiamine pyrophosphate + Water → Thiamine monophosphate + Phosphate	Ntpcr[Enzyme]	substrate
Thiamine pyrophosphate	HMDB0001372	Thiamine triphosphate + Water → Thiamine pyrophosphate + Phosphate	Thtpa[Enzyme]	product
Thiamine pyrophosphate	HMDB0001372	alpha-Ketoisovaleric acid + Thiamine pyrophosphate → 2-Methyl-1-hydroxypropyl-ThPP + Carbon dioxide	Bckdhb[Enzyme]; Bckdha[Unknown]	substrate
Thiamine triphosphate	HMDB0001512	Adenosine triphosphate + Thiamine pyrophosphate → ADP + Thiamine triphosphate	Tpk1[Enzyme]	product
Thiamine triphosphate	HMDB0001512	Thiamine triphosphate + Water → Thiamine pyrophosphate + Phosphate	Thtpa[Enzyme]	substrate
Thiocyanate	HMDB0001453	3-Mercaptopyruvic acid + Hydrogen cyanide → Pyruvic acid + Thiocyanate	Mpst[Enzyme]	product
Thiocyanate	HMDB0001453	Hydrogen cyanide + 3-Mercaptopyruvic acid → Thiocyanate + Pyruvic acid	Tst[Unknown]	product
Thiocyanate	HMDB0001453	Thiosulfate + Hydrogen cyanide → Sulfite + Thiocyanate	Mpst[Enzyme]; Tst[Unknown]	product
Thiocysteine	HMDB0003585	L-Cystine + Water → Pyruvic acid + Ammonia + Thiocysteine	Cth[Enzyme]	product
Thiosulfate	HMDB0000257	3-Mercaptopyruvic acid + Sulfite → Thiosulfate + Pyruvic acid	Mpst[Enzyme]; Tst[Unknown]	product
Thiosulfate	HMDB0000257	Thiosulfate + Hydrogen cyanide → Sulfite + Thiocyanate	Mpst[Enzyme]; Tst[Unknown]	substrate
Thromboxane A2	HMDB0001452	Prostaglandin H2 → Thromboxane A2	Tbxas1[Unknown]	product
Thymidine	HMDB0000273	5-Thymidylic acid + Water → Thymidine + Phosphate	Nt5e[Unknown]; Nt5c1b[Unknown]; Nt5c1a[Unknown]; Nt5c[Unknown]; Nt5m[Unknown]; Nt5c2[Unknown]	product
Thymidine	HMDB0000273	Adenosine triphosphate + Thymidine → ADP + 5-Thymidylic acid	Tk1[Enzyme]; Tk2[Enzyme]	substrate
Thymidine	HMDB0000273	Thymidine + Phosphate → Thymine + Deoxyribose 1-phosphate	Tymp[Enzyme]	substrate
Thymine	HMDB0000262	Dihydrothymine + NADP → Thymine + NADPH + Hydrogen Ion	Dpyd[Unknown]	product
Thymine	HMDB0000262	Thymidine + Phosphate → Thymine + Deoxyribose 1-phosphate	Tymp[Enzyme]	product
Thyroxine	HMDB0000248	3,5-Diiodo-L-tyrosine + Hydrogen peroxide → Thyroxine + 2-Aminoacrylic acid + Water	Tpo[Unknown]	product
Thyroxine	HMDB0000248	Liothyronine + I(-) + A + Hydrogen Ion → Thyroxine + AH(2)	Dio1[Enzyme]; Dio2[Enzyme]; Dio3[Enzyme]	product
Thyroxine	HMDB0000248	Phosphoadenosine phosphosulfate + Thyroxine → Adenosine 3&#39;,5&#39;-diphosphate + thyroxine-sulfate	Sult6b1[Unknown]	substrate
Tiglyl-CoA	HMDB0002054	(S)-2-Methylbutanoyl-CoA + Acceptor → Tiglyl-CoA + Reduced acceptor	Acadm[Unknown]	product
Tiglyl-CoA	HMDB0002054	2-Methyl-3-hydroxybutyryl-CoA → Tiglyl-CoA + Water	Tuba8[Unknown]; Ehhadh[Unknown]; Echs1[Enzyme]; Hadha[Unknown]	product
Tiglyl-CoA	HMDB0002054	2-Methylbutyryl-CoA + Acceptor → Tiglyl-CoA + Reduced acceptor	Acads[Unknown]; Acadsb[Unknown]	product
Trans-2-all-cis-6,9,12,15,18,21-tetracosaheptaenoyl-CoA	HMDB0006260	(6Z,9Z,12Z,15Z,18Z,21Z)-3-Hydroxytetracosahexa-6,9,12,15,18,21-enoyl-CoA → Trans-2-all-cis-6,9,12,15,18,21-tetracosaheptaenoyl-CoA + Water	Hadha[Unknown]	product
Trans-2-all-cis-6,9,12,15,18,21-tetracosaheptaenoyl-CoA	HMDB0006260	Tetracosahexaenoyl CoA + FAD → Trans-2-all-cis-6,9,12,15,18,21-tetracosaheptaenoyl-CoA + FADH	Acox1[Unknown]; Acox3[Unknown]	product
Trehalose	HMDB0000975	Trehalose + Water → D-Glucose	Treh[Enzyme]	substrate
Trehalose	HMDB0000975	Trehalose + Water → D-Glucose + alpha-D-Glucose	Treh[Enzyme]	substrate
Triphosphate	HMDB0003379	Adenosine triphosphate + Cob(I)yrinate a,c diamide → Triphosphate + adenosylcob(III)yrinic acid a,c-diamide	Mmab[Enzyme]	product
Triphosphate	HMDB0003379	Adenosine triphosphate + Cobinamide → Triphosphate + Adenosyl cobinamide	Mmab[Enzyme]; Mmab[Enzyme]	product
Triphosphate	HMDB0003379	Cob(I)yrinate a,c diamide + Adenosine triphosphate → Adenosyl cobyrinic acid a,c diamide + Triphosphate	Mmab[Enzyme]	product
Triphosphate	HMDB0003379	Dihydroneopterin triphosphate + Water → 6-Carboxy-5,6,7,8-tetrahydropterin + Acetaldehyde + Triphosphate	Pts[Unknown]	product
Triphosphate	HMDB0003379	Dihydroneopterin triphosphate → Dyspropterin + Triphosphate	Pts[Unknown]; Pts[Unknown]	product
Tryptamine	HMDB0000303	L-Tryptophan → Tryptamine + Carbon dioxide	Ddc[Enzyme]	product
Tryptamine	HMDB0000303	S-Adenosylmethionine + Tryptamine → S-Adenosylhomocysteine + N-Methyltryptamine	Inmt[Unknown]	substrate
Tryptamine	HMDB0000303	Tryptamine + Water + Oxygen → Indoleacetaldehyde + Ammonia + Hydrogen peroxide	Maob[Unknown]; Maoa[Unknown]	substrate
Tyramine	HMDB0000306	L-Tyrosine → Tyramine + Carbon dioxide	Ddc[Enzyme]	product
Tyramine	HMDB0000306	Tyramine + Oxygen + NADH + Hydrogen Ion → Dopamine + NAD + Water	Tyr[Unknown]	substrate
Tyramine	HMDB0000306	Tyramine + Water + Oxygen → 4-Hydroxyphenylacetaldehyde + Ammonia + Hydrogen peroxide	Maob[Unknown]; Maoa[Unknown]; Aoc3[Unknown]; Aoc2[Unknown]	substrate
UDP-D-Xylose	HMDB0001018	UDP-D-Xylose + alpha-D-xylose-(1-&gt;3)-beta-D-glucosyl-R → Uridine 5&#39;-diphosphate + alpha-D-xylose-(1-&gt;3)-alpha-D-xylose-(1-&gt;3)-beta-D-glucosyl-R	Xxylt1[Unknown]	substrate
UDP-D-Xylose	HMDB0001018	UDP-D-Xylose + beta-D-glucosyl-R → Uridine 5&#39;-diphosphate + alpha-D-xylose-(1-&gt;3)-beta-D-glucosyl-R	Gxylt1[Unknown]; Gxylt2[Unknown]	substrate
UDP-D-Xylose	HMDB0001018	Uridine diphosphate glucuronic acid → UDP-D-Xylose + CO(2)	Uxs1[Unknown]	product
UDP-D-Xylose	HMDB0001018	Uridine diphosphate glucuronic acid → UDP-D-Xylose + Carbon dioxide	Uxs1[Unknown]	product
Uracil	HMDB0000300	Deoxyuridine + Phosphate → Uracil + Deoxyribose 1-phosphate	Pnp[Enzyme]; Pnp2[Enzyme]; Tymp[Enzyme]	product
Uracil	HMDB0000300	Dihydrouracil + NADP → Uracil + NADPH	Dpyd[Unknown]	product
